x,y,z
-2.63941,3.0106,9.1635
-4.24472,3.0066,-8.54065
8.90044,3.0026,3.43025
-8.88097,2.9986,3.4838
4.19531,2.9946,-8.56923
2.69586,2.9906,9.15361
-8.17239,2.9866,-4.92871
9.35648,2.9826,-1.88691
-5.62862,2.9786,7.71016
-1.05849,2.97459,-9.48849
7.1912,2.97059,6.2819
-9.54716,2.96659,0.226118
6.88753,2.96259,-6.61702
-0.608413,2.95859,9.53292
-5.992,2.95459,-7.44086
9.44585,2.95059,1.43873
-7.94022,2.94659,5.317
2.26302,2.94259,-9.28547
4.60467,2.93859,8.37626
-9.05477,2.93459,-3.06583
8.74853,2.93059,-3.85679
-3.84563,2.92659,8.75478
-3.07907,2.92258,-9.05416
8.38776,2.91858,4.59645
-9.29189,2.91458,2.27289
5.31643,2.91058,-7.95387
1.45336,2.90658,9.45725
-7.46125,2.90258,-5.99206
9.55044,2.89858,-0.622306
-6.62225,2.89458,6.91138
0.21392,2.89058,-9.57073
6.30843,2.88658,7.20218
-9.51739,2.88258,-1.05358
7.73014,2.87858,-5.65321
-1.88094,2.87457,9.39143
-4.95799,2.87057,-8.19623
9.19365,2.86657,2.69435
-8.59993,2.86257,4.22455
3.48757,2.85857,-8.92555
3.45847,2.85457,8.93815
-8.58704,2.85057,-4.25875
9.20954,2.84657,-2.66109
-4.99341,2.84257,8.18448
-1.84735,2.83857,-9.40903
7.71918,2.83457,5.69029
-9.53674,2.83057,1.0191
6.34405,2.82657,-7.19469
0.18265,2.82256,9.59165
-6.61498,2.81856,-6.94966
9.573,2.81456,0.660276
-7.50539,2.81056,5.98079
1.49388,2.80656,-9.48111
5.30399,2.80256,8.00083
-9.31676,2.79856,-2.31649
8.4354,2.79456,-4.58634
-3.12179,2.79056,9.08115
-3.83331,2.78656,-8.80573
8.77414,2.78256,3.90793
-9.11045,2.77856,3.04618
4.66015,2.77456,-8.40148
2.23971,2.77055,9.34386
-7.96446,2.76655,-5.37713
9.506,2.76255,-1.41574
-6.05338,2.75855,7.46639
-0.580553,2.75455,-9.59559
6.90778,2.75055,6.68708
-9.6118,2.74655,-0.264156
7.26636,2.74255,-6.29909
-1.10256,2.73855,9.5543
-5.64199,2.73455,-7.79039
9.42379,2.73055,1.93294
-8.25517,2.72655,4.94147
2.74895,2.72254,-9.22123
4.19865,2.71854,8.65915
-8.94639,2.71454,-3.54871
8.99475,2.71054,-3.42744
-4.31723,2.70654,8.60443
-2.62969,2.70254,-9.2618
8.19657,2.69854,5.05312
-9.45823,2.69454,1.81148
5.75076,2.69054,-7.72591
0.974362,2.68654,9.58296
-7.19288,2.68254,-6.40831
9.63366,2.67854,-0.134037
-7.01343,2.67453,6.60747
0.707699,2.67053,-9.6108
5.97131,2.66653,7.56525
-9.5145,2.66253,-1.54442
8.05954,2.65853,-5.28924
-2.37428,2.65453,9.34432
-4.56231,2.65053,-8.4947
9.10343,2.64653,3.18174
-8.8626,2.64253,3.80413
3.96526,2.63853,-8.79289
3.01655,2.63453,9.16295
-8.41503,2.63053,-4.71885
9.39345,2.62653,-2.20556
-5.44062,2.62252,7.97007
-1.3727,2.61852,-9.55296
7.46633,2.61452,6.11705
-9.63849,2.61052,0.533558
6.74704,2.60652,-6.90532
-0.310031,2.60252,9.65043
-6.29131,2.59852,-7.32578
9.58865,2.59452,1.15163
-7.85156,2.59052,5.62514
1.98942,2.58652,-9.45263
4.91927,2.58252,8.31453
-9.24489,2.57852,-2.8077
8.71418,2.57451,-4.17552
-3.6049,2.57051,8.96645
-3.39953,2.56651,-9.04744
8.61938,2.56251,4.3749
-9.313,2.55851,2.5927
5.11584,2.55451,-8.20382
1.77012,2.55051,9.50587
-7.72755,2.54651,-5.8138
9.62621,2.54251,-0.933657
-6.46766,2.53851,7.19204
-0.089701,2.53451,-9.67307
6.60135,2.53051,7.07239
-9.64568,2.52651,-0.760016
7.62627,2.5225,-5.95626
-1.59957,2.5185,9.54455
-5.26884,2.5145,-8.1189
9.37047,2.5105,2.42726
-8.54973,2.5065,4.54088
3.23677,2.5025,-9.12474
3.77792,2.4985,8.91543
-8.80722,2.4945,-4.0262
9.21463,2.4905,-2.98128
-4.78075,2.4865,8.42388
-2.16587,2.4825,-9.44173
7.97602,2.4785,5.4991
-9.59679,2.4745,1.33358
6.17575,2.47049,-7.46704
0.490749,2.46649,9.67861
-6.89749,2.46249,-6.80888
9.68636,2.45849,0.360915
-7.3866,2.45449,6.27802
1.20545,2.45049,-9.61987
5.61034,2.44649,7.90815
-9.47987,2.44249,-2.04113
8.3695,2.43849,-4.89952
-2.86157,2.43449,9.2674
-4.14669,2.43049,-8.76913
8.98226,2.42649,3.66487
-9.09955,2.42248,3.36597
4.43598,2.41848,-8.62978
2.55921,2.41448,9.36059
-8.21123,2.41048,-5.17352
9.55024,2.40648,-1.73257
-5.87184,2.40248,7.72978
-0.887641,2.39848,-9.66744
7.18591,2.39448,6.5291
-9.70999,2.39048,0.0402501
7.13298,2.38648,-6.58979
-0.807793,2.38248,9.67839
-5.94309,2.37848,-7.68261
9.57284,2.37448,1.65001
-8.17378,2.37047,5.25072
2.48454,2.36647,-9.39291
4.51377,2.36247,8.60492
-9.14197,2.35847,-3.29576
8.96792,2.35447,-3.74604
-4.08212,2.35047,8.82109
-2.94938,2.34647,-9.26257
8.43269,2.34247,4.83762
-9.48658,2.33847,2.12988
5.56035,2.33447,-7.97701
1.28908,2.33047,9.63884
-7.46258,2.32647,-6.23678
9.71649,2.32246,-0.44273
-6.86583,2.31846,6.89094
0.407333,2.31446,-9.71994
6.26644,2.31046,7.44268
-9.64915,2.30646,-1.25462
7.96563,2.30246,-5.58994
-2.09729,2.29846,9.5036
-4.8741,2.29446,-8.42488
9.28601,2.29046,2.91955
-8.81995,2.28646,4.12076
3.71983,2.28246,-8.9974
3.33565,2.27846,9.14779
-8.63995,2.27445,-4.49201
9.40712,2.27045,-2.52016
-5.23417,2.26645,8.21381
-1.68958,2.26245,-9.59305
7.72695,2.25845,5.93242
-9.70578,2.25445,0.845771
6.58562,2.25045,-7.18089
-0.00481694,2.24645,9.74441
-6.57976,2.24245,-7.18875
9.70819,2.23845,0.86043
-7.7401,2.23445,5.92437
1.70503,2.23045,-9.59781
5.22698,2.22645,8.22931
-9.41407,2.22244,-2.53693
8.65585,2.21844,-4.48941
-3.34976,2.21444,9.15835
-3.71726,2.21044,-9.01642
8.83055,2.20644,4.14161
-9.30968,2.20244,2.91189
4.89765,2.19844,-8.43682
2.08838,2.19444,9.53012
-7.97849,2.19044,-5.61656
9.67783,2.18644,-1.24862
-6.29283,2.18244,7.45904
-0.399005,2.17844,-9.75168
6.87905,2.17443,6.92463
-9.75084,2.17043,-0.458727
7.50013,2.16643,-6.24937
-1.3085,2.16243,9.67531
-5.57172,2.15843,-8.01855
9.52586,2.15443,2.14859
-8.4759,2.15043,4.85127
2.97258,2.14643,-9.30358
4.08917,2.14243,8.87066
-9.00831,2.13843,-3.77855
9.19544,2.13443,-3.2997
-4.5514,2.13043,8.64558
-2.48474,2.12643,-9.4501
8.21667,2.12242,5.28976
-9.63266,2.11842,1.65051
5.98798,2.11442,-7.72485
0.798622,2.11042,9.74209
-7.1706,2.10642,-6.6442
9.77634,2.10242,0.0549645
-7.24613,2.09842,6.56431
0.908432,2.09442,-9.73592
5.90766,2.09042,7.79292
-9.62112,2.08642,-1.75526
8.28038,2.08242,-5.20566
-2.59358,2.07842,9.43152
-4.45939,2.07442,-8.70693
9.17067,2.07041,3.40768
-9.06458,2.06641,3.68285
4.19603,2.06241,-8.83967
2.8779,2.05841,9.35311
-8.44104,2.05441,-4.95261
9.57029,2.05041,-2.0507
-5.6755,2.04641,7.97502
-1.2028,2.04241,-9.71503
7.45034,2.03841,6.35117
-9.78461,2.03441,0.350105
6.97855,2.03041,-6.86857
-0.505557,2.02641,9.77947
-6.23414,2.0224,-7.55284
9.69963,2.0184,1.35765
-8.07233,2.0144,5.54794
2.20431,2.0104,-9.54459
4.82281,2.0064,8.5273
-9.31726,2.0024,-3.02969
8.91728,1.9984,-4.0606
-3.8322,1.9944,9.01868
-3.26712,1.9904,-9.23928
8.65111,1.9864,4.6057
-9.492,1.9824,2.44379
5.34829,1.9784,-8.21473
1.60603,1.97439,9.6707
-7.7177,1.97039,-6.04604
9.77559,1.96639,-0.755727
-6.69784,1.96239,7.16156
0.100628,1.95839,-9.80584
6.55053,1.95439,7.29869
-9.76074,1.95039,-0.961259
7.84686,1.94639,-5.88543
-1.81004,1.94239,9.6411
-5.17873,1.93839,-8.33207
9.44779,1.93439,2.64526
-8.75379,1.93039,4.43224
3.46055,1.92639,-9.18225
3.65166,1.92238,9.10878
-8.8444,1.91838,-4.25399
9.39569,1.91438,-2.83835
-5.0107,1.91038,8.44058
-2.00754,1.90638,-9.60914
7.97216,1.90238,5.72937
-9.74925,1.89838,1.16114
6.40451,1.89438,-7.44269
0.305603,1.89038,9.81494
-6.85277,1.88638,-7.03428
9.80541,1.88238,0.557326
-7.60689,1.87838,6.21345
1.41147,1.87437,-9.72083
5.52647,1.87037,8.12156
-9.56196,1.86637,-2.25511
8.57437,1.86237,-4.79706
-3.08177,1.85837,9.33001
-4.02641,1.85437,-8.96378
9.02482,1.85037,3.88956
-9.2825,1.84637,3.22895
4.66333,1.84237,-8.65211
2.40659,1.83837,9.53041
-8.2132,1.83437,-5.40171
9.7056,1.83037,-1.56559
-6.09906,1.82636,7.71141
-0.707589,1.82236,-9.80705
7.14727,1.81836,6.75352
-9.83286,1.81436,-0.151334
7.35283,1.81036,-6.53135
-1.00936,1.80636,9.78357
-5.86535,1.80236,-7.89615
9.65953,1.79836,1.85993
-8.37931,1.79436,5.15436
2.69655,1.79036,-9.46167
4.39948,1.78636,8.80077
-9.18976,1.78236,-3.51731
9.15261,1.77836,-3.61487
-4.30682,1.77435,8.8489
-2.80241,1.77035,-9.43463
8.44034,1.76635,5.06366
-9.64468,1.76235,1.96831
5.78205,1.75835,-7.96719
1.11416,1.75435,9.78166
-7.4299,1.75035,-6.4601
9.84301,1.74635,-0.255962
-7.08512,1.74235,6.83852
0.60444,1.73835,-9.82918
6.19473,1.73435,7.6562
-9.74027,1.73035,-1.46047
8.16896,1.72635,-5.50344
-2.31027,1.72234,9.57581
-4.76571,1.71834,-8.62179
9.33887,1.71434,3.1379
-9.00621,1.71034,3.99536
3.9418,1.70634,-9.03054
3.19427,1.70234,9.32195
-8.65313,1.69834,-4.71582
9.56656,1.69434,-2.36856
-5.45804,1.69034,8.20686
-1.51977,1.68634,-9.73892
7.70008,1.68234,6.15455
-9.83578,1.67834,0.663806
6.80424,1.67434,-7.13435
-0.197463,1.67033,9.85753
-6.51396,1.66633,-7.40213
9.804,1.66233,1.05746
-7.94651,1.65833,5.83977
1.91434,1.65433,-9.67463
5.12441,1.65033,8.42715
-9.47185,1.64633,-2.75204
8.84355,1.64233,-4.3697
-3.56895,1.63833,9.19666
-3.58142,1.63433,-9.19252
8.85114,1.63033,4.35882
-9.47271,1.62633,2.76094
5.11972,1.62232,-8.43543
1.92365,1.61832,9.67887
-7.95731,1.61432,-5.8374
9.81116,1.61032,-1.07144
-6.51068,1.60632,7.41827
-0.210815,1.60232,-9.86854
6.82244,1.59832,7.13441
-9.85024,1.59432,-0.656452
7.70681,1.59032,-6.17057
-1.51411,1.58632,9.75659
-5.47488,1.58232,-8.21718
9.58839,1.57832,2.36043
-8.6649,1.57431,4.73719
3.18894,1.57031,-9.34691
3.96313,1.56631,9.04656
-9.03202,1.56231,-3.99771
9.36076,1.55831,-3.15403
-4.77159,1.55431,8.64962
-2.32504,1.55031,-9.6016
8.20106,1.54631,5.50923
-9.76916,1.54231,1.47809
6.20496,1.53831,-7.68974
0.619635,1.53431,9.86215
-7.1162,1.53031,-6.85696
9.87971,1.52631,0.248594
-7.45298,1.5223,6.4912
1.11033,1.5183,-9.8215
5.81646,1.5143,7.99223
-9.68827,1.5103,-1.96379
8.47056,1.5063,-5.09712
-2.80247,1.5023,9.481
-4.33434,1.4983,-8.88643
9.19949,1.4943,3.62443
-9.23203,1.4903,3.5424
4.41429,1.4863,-8.84901
2.7232,1.4823,9.50721
-8.43086,1.4783,-5.17062
9.70983,1.47429,-1.88301
-5.88764,1.47029,7.94821
-1.02343,1.46629,-9.83883
7.40152,1.46229,6.56347
-9.8918,1.45829,0.160571
7.18545,1.45429,-6.80105
-0.703723,1.45029,9.86922
-6.14849,1.44629,-7.7527
9.77125,1.44229,1.56285
-8.26086,1.43829,5.44881
2.41492,1.43429,-9.59745
4.7031,1.43029,8.70834
-9.35106,1.42629,-3.24398
9.08675,1.42228,-3.92532
-4.04845,1.41828,9.03319
-3.11738,1.41428,-9.39584
8.64625,1.41028,4.82219
-9.63323,1.40628,2.28544
5.56327,1.40228,-8.19046
1.43107,1.39828,9.7978
-7.67436,1.39428,-6.2578
9.88645,1.39028,-0.570282
-6.9047,1.38628,7.09953
0.295059,1.38228,-9.89961
6.47034,1.37828,7.499
-9.83715,1.37428,-1.15834
8.03899,1.37027,-5.78767
-2.01771,1.36627,9.69856
-5.06429,1.36227,-8.51453
9.48643,1.35827,2.85705
-8.92514,1.35427,4.30207
3.67475,1.35027,-9.20179
3.50683,1.34627,9.26767
-8.84681,1.34227,-4.46457
9.5408,1.33827,-2.67997
-5.22457,1.33427,8.42162
-1.83698,1.33027,-9.7394
7.93419,1.32627,5.94051
-9.86365,1.32226,0.979779
6.61123,1.31826,-7.38606
0.11491,1.31426,9.91259
-6.78139,1.31026,-7.23159
9.88546,1.30626,0.75585
-7.79984,1.30226,6.12099
1.61618,1.29826,-9.78276
5.41723,1.29426,8.30533
-9.60532,1.29026,-2.46435
8.74748,1.28626,-4.67195
-3.29387,1.28226,9.35448
-3.89082,1.27826,-9.12292
9.03013,1.27425,4.10281
-9.43025,1.27025,3.07521
4.87602,1.26625,-8.63835
2.24039,1.26225,9.66371
-8.1805,1.25825,-5.61215
9.82342,1.25425,-1.3883
-6.30555,1.25025,7.66008
-0.525422,1.24625,-9.90812
7.07765,1.24225,6.9544
-9.91699,1.23825,-0.346483
7.54651,1.23425,-6.44413
-1.21108,1.23025,9.84986
-5.76125,1.22625,-8.08111
9.70749,1.22224,2.0666
-8.55408,1.21824,5.03424
2.9065,1.21424,-9.49094
4.26425,1.21024,8.9639
-9.20003,1.20624,-3.72886
9.30287,1.20224,-3.46572
-4.51827,1.19824,8.84022
-2.64056,1.19424,-9.57085
8.41282,1.19024,5.27332
-9.76578,1.18624,1.79508
5.98823,1.18224,-7.92107
0.930889,1.17824,9.88662
-7.36548,1.17423,-6.66115
9.93108,1.17023,-0.0641949
-7.27944,1.16623,6.75645
0.803154,1.16223,-9.8997
6.0957,1.15823,7.84226
-9.79271,1.15423,-1.66453
8.34527,1.15023,-5.38826
-2.51805,1.14623,9.60966
-4.63525,1.14223,-8.78691
9.354,1.13823,3.34771
-9.15888,1.13423,3.85077
4.15195,1.13023,-9.02684
3.03674,1.12622,9.46097
-8.63068,1.12222,-4.92463
9.69084,1.11822,-2.19936
-5.66383,1.11422,8.16576
-1.34022,1.11022,-9.8474
7.64079,1.10622,6.35568
-9.92769,1.10222,0.475423
6.99911,1.09822,-7.05736
-0.393158,1.09422,9.93218
-6.41993,1.09022,-7.5892
9.8608,1.08622,1.25889
-8.12422,1.08222,5.72939
2.1199,1.07822,-9.71306
4.99867,1.07421,8.59415
-9.49172,1.07021,-2.96006
8.99852,1.06621,-4.22964
-3.77775,1.06221,9.19784
-3.42817,1.05821,-9.33423
8.83366,1.05421,4.56673
-9.59997,1.05021,2.5957
5.32506,1.04621,-8.39935
1.74781,1.04221,9.79076
-7.90305,1.03821,-6.03854
9.9068,1.03421,-0.886438
-6.70602,1.03021,7.34629
-0.0181479,1.02621,-9.94719
6.73334,1.0222,7.32238
-9.91119,1.0182,-0.855265
7.88588,1.0142,-6.065
-1.71743,1.0102,9.79949
-5.35381,1.0062,-8.38596
9.61291,1.0022,2.56662
-8.82206,0.9982,4.6016
3.39634,0.994199,-9.35288
3.81414,0.990198,9.19086
-9.01932,0.986197,-4.20466
9.49097,0.982196,-2.99277
-4.97643,0.978196,8.61848
-2.15291,0.974195,-9.71679
8.15175,0.970194,5.71031
-9.86841,0.966193,1.29648
6.40069,0.962192,-7.62269
0.430003,0.958192,9.9447
-7.03188,0.954191,-7.04572
9.94481,0.95019,0.444745
-7.63332,0.946189,6.39039
1.31137,0.942189,-9.86877
5.70001,0.938188,8.1627
-9.71733,0.934187,-2.16812
8.62982,0.930186,-4.96597
-3.00843,0.926185,9.49166
-4.18949,0.922185,-9.03314
9.19158,0.918184,3.83038
-9.36511,0.914183,3.38511
4.61856,0.910182,-8.82272
2.55476,0.906181,9.62559
-8.38643,0.902181,-5.37158
9.8126,0.898179,-1.70477
-6.08368,0.894179,7.88602
-0.836796,0.890178,-9.92509
7.322,0.886177,6.753
-9.96096,0.882176,-0.032905
7.36698,0.878175,-6.70495
-0.902479,0.874175,9.92075
-6.03661,0.870174,-7.92478
9.80477,0.866174,1.76528
-8.42213,0.862172,5.32206
2.61942,0.858172,-9.61261
4.56244,0.854171,8.85746
-9.34786,0.85017,-3.44888
9.22259,0.846169,-3.77198
-4.25211,0.842168,9.01168
-2.95261,0.838168,-9.51733
8.60662,0.834167,5.02297
-9.73942,0.830166,2.11057
5.75954,0.826165,-8.13296
1.24747,0.822164,9.88776
-7.59958,0.818164,-6.44802
9.95957,0.814163,-0.379491
-7.08734,0.810162,7.00808
0.491505,0.806161,-9.95533
6.36298,0.802161,7.67262
-9.87504,0.79816,-1.35886
8.20213,0.794159,-5.66519
-2.22069,0.790158,9.71824
-4.92779,0.786157,-8.66596
9.48786,0.782157,3.06085
-9.06366,0.778156,4.15266
3.87774,0.774155,-9.18498
3.34571,0.770154,9.39218
-8.81191,0.766153,-4.66511
9.64901,0.762153,-2.51312
-5.42104,0.758151,8.36885
-1.65642,0.754151,-9.83298
7.86409,0.75015,6.13135
-9.94065,0.746149,0.791679
6.79491,0.742148,-7.2992
-0.0792116,0.738147,9.9724
-6.6785,0.734147,-7.40666
9.928,0.730146,0.9496
-7.96484,0.726146,6.00283
1.81763,0.722144,-9.80687
5.28485,0.718144,8.45899
-9.61129,0.714143,-2.66702
8.8886,0.710142,-4.52643
-3.49615,0.706141,9.34229
-3.73334,0.70214,-9.25036
9.00189,0.69814,4.29867
-9.54293,0.694139,2.90699
5.07263,0.690138,-8.59023
2.06287,0.686137,9.76083
-8.11502,0.682136,-5.80355
9.9042,0.678136,-1.20289
-6.49022,0.674135,7.57777
-0.333638,0.670134,-9.97194
6.98258,0.666133,7.1274
-9.96326,0.662133,-0.543124
7.71329,0.658132,-6.33024
-1.41096,0.654131,9.87832
-5.63296,0.65013,-8.23693
9.71793,0.646129,2.26811
-8.69772,0.642129,4.89259
3.10803,0.638128,-9.4833
4.11477,0.634127,9.09212
-9.17429,0.630126,-3.92878
9.41873,0.626125,-3.30084
-4.71497,0.622125,8.79671
-2.46607,0.618123,-9.67142
8.35189,0.614123,5.46523
-9.85028,0.610122,1.61237
6.17382,0.606121,-7.84325
0.746278,0.60212,9.95392
-7.27131,0.598119,-6.83888
9.98148,0.594119,0.130473
-7.44794,0.590118,6.6468
1.00145,0.586118,-9.93245
5.97146,0.582116,8.00017
-9.80755,0.578116,-1.86486
8.49135,0.574115,-5.25046
-2.71411,0.570114,9.60774
-4.48493,0.566113,-8.91992
9.33279,0.562112,3.54726
-9.27783,0.558112,3.68922
4.3487,0.554111,-8.98787
2.86526,0.55011,9.56492
-8.57427,0.546109,-5.117
9.77897,0.542108,-2.01935
-5.84629,0.538108,8.09514
-1.1531,0.534107,-9.91893
7.55096,0.530106,6.53468
-9.98215,0.526105,0.282744
7.16926,0.522105,-6.95191
-0.589846,0.518104,9.96913
-6.29972,0.514103,-7.74914
9.87998,0.510102,1.458
-8.26989,0.506101,5.59936
2.31984,0.502101,-9.71423
4.85192,0.498099,8.72988
-9.47498,0.494099,-3.1592
9.1205,0.490098,-4.0714
-3.9745,0.486097,9.16335
-3.25972,0.482097,-9.44149
8.78171,0.478095,4.75951
-9.6904,0.474095,2.42308
5.5123,0.470094,-8.33028
1.56305,0.466093,9.86609
-7.81752,0.462092,-6.21876
9.96524,0.458091,-0.695759
-6.87777,0.454091,7.24501
0.176914,0.45009,-9.9883
6.61712,0.44609,7.4843
-9.93507,0.442088,-1.0483
8.03661,0.438088,-5.93473
-1.91653,0.434087,9.80502
-5.21062,0.430086,-8.52435
9.6006,0.426085,2.76533
-8.94701,0.422084,4.44666
3.59306,0.418084,-9.32283
3.64869,0.414083,9.30137
-8.97384,0.410082,-4.39341
9.5861,0.406081,-2.81812
-5.16444,0.40208,8.55377
-1.97052,0.39808,-9.79585
8.07048,0.394079,5.89169
-9.93079,0.390078,1.10781
6.57399,0.386077,-7.52553
0.236584,0.382077,9.9899
-6.92307,0.378076,-7.20612
9.9724,0.374075,0.641371
-7.78631,0.370074,6.2639
1.5096,0.366073,-9.87862
5.56036,0.362073,8.30369
-9.70938,0.358071,-2.36635
8.75768,0.354071,-4.81432
-3.20508,0.35007,9.46599
-4.03147,0.346069,-9.14481
9.14832,0.342069,4.02384
-9.46368,0.338067,3.21316
4.8073,0.334067,-8.76232
2.37473,0.330066,9.70833
-8.30939,0.326065,-5.55408
9.87884,0.322064,-1.51813
-6.25848,0.318063,7.79296
-0.64988,0.314063,-9.97392
7.21362,0.310062,6.91864
-9.99271,0.306062,-0.228254
7.52219,0.30206,-6.58221
-1.09982,0.29806,9.93487
-5.9005,0.294059,-8.06831
9.80114,0.290058,1.96302
-8.55284,0.286057,5.17369
2.81127,0.282056,-9.59256
4.40295,0.278056,8.97423
-9.30892,0.274055,-3.64264
9.32456,0.270054,-3.60273
-4.44154,0.266053,8.95556
-2.77496,0.262052,-9.60369
8.53377,0.258052,5.20654
-9.80949,0.254051,1.92595
5.93182,0.25005,-8.0468
1.05736,0.246049,9.9409
-7.49512,0.242049,-6.61548
9.99545,0.238048,-0.185437
-7.24472,0.234047,6.88907
0.68793,0.230046,-9.97366
6.23038,0.226045,7.81865
-9.87569,0.222045,-1.55608
8.33288,0.218043,-5.52409
-2.41711,0.214043,9.70112
-4.77129,0.210042,-8.78582
9.45322,0.206041,3.25488
-9.16898,0.202041,3.9861
4.06783,0.198039,-9.1331
3.17044,0.194039,9.48212
-8.74323,0.190038,-4.84973
9.72286,0.186037,-2.33053
-5.59866,0.182036,8.28383
-1.46798,0.178035,-9.89006
7.76352,0.174035,6.30059
-9.9806,0.170034,0.598936
6.95442,0.166033,-7.18391
-0.274705,0.162032,9.99491
-6.54941,0.158032,-7.55515
9.93289,0.154031,1.14627
-8.10106,0.15003,5.86092
2.01389,0.146029,-9.79403
5.13134,0.142028,8.58191
-9.58092,0.138028,-2.86129
8.99723,0.134027,-4.36256
-3.68686,0.130026,9.29463
-3.56044,0.126025,-9.34384
8.93735,0.122024,4.48429
-9.62043,0.118024,2.72642
5.25164,0.114023,-8.50924
1.87612,0.110022,9.82182
-8.01833,0.106021,-5.97454
9.94819,0.102021,-1.01148
-6.65182,0.0980198,7.46617
-0.139095,0.0940186,-9.99859
6.85698,0.0900179,7.2783
-9.97227,0.0860173,-0.739232
7.85223,0.0820166,-6.19158
-1.60704,0.0780153,9.86972
-5.48244,0.0740147,-8.36286
9.69179,0.070014,2.46259
-8.80962,0.0660133,4.73142
3.29934,0.0620127,-9.43984
3.94425,0.0580114,9.1891
-9.11378,0.0540107,-4.11535
9.49993,0.0500101,-3.12232
-4.89533,0.0460094,8.71972
-2.28102,0.0420082,-9.73628
8.25907,0.0380075,5.63793
-9.89828,0.0340068,1.4223
6.33747,0.0300062,-7.73534
0.552702,0.0260049,9.98468
-7.14912,0.0220042,-6.99211
9.99467,0.0180036,0.325996
-7.58957,0.0140029,6.51139
1.19733,0.0100023,-9.92806
5.82393,0.006001,8.12907
-9.78562,0.00200033,-2.05952
8.60649,-0.00200033,-5.09199
-2.90599,-0.006001,9.56845
-4.31675,-0.0100017,-9.02028
9.27638,-0.0140023,3.73479
-9.3627,-0.0180042,3.51276
4.53039,-0.0220048,-8.91488
2.68193,-0.0260055,9.63362
-8.4853,-0.0300062,-5.29139
9.83095,-0.0340068,-1.83063
-6.01197,-0.0380075,7.99092
-0.960493,-0.0420082,-9.95368
7.43224,-0.0460088,6.69026
-9.99949,-0.0500095,0.0878248
7.31356,-0.0540113,-6.81975
-0.785507,-0.058012,9.96893
-6.15517,-0.0620127,-7.88099
9.86224,-0.0660133,1.65283
-8.38823,-0.070014,5.4436
2.51225,-0.0740147,-9.679
4.68614,-0.0780153,8.83368
-9.42266,-0.082016,-3.34766
9.20901,-0.0860167,-3.897
-4.15748,-0.0900185,9.09435
-3.07811,-0.0940192,-9.51401
8.69659,-0.0980198,4.93555
-9.74634,-0.102021,2.23573
5.67993,-0.106021,-8.22965
1.37145,-0.110022,9.9049
-7.70228,-0.114022,-6.37667
9.98672,-0.118023,-0.501463
-7.0247,-0.122024,7.11609
0.372333,-0.126026,-9.99227
6.47557,-0.130026,7.61906
-9.92151,-0.134027,-1.24327
8.15805,-0.138028,-5.78162
-2.10946,-0.142028,9.77394
-5.04725,-0.146029,-8.63157
9.55235,-0.15003,2.95468
-9.03915,-0.15403,4.27435
3.77732,-0.158032,-9.2578
3.46883,-0.162033,9.37768
-8.89256,-0.166034,-4.57108
9.64588,-0.170034,-2.63213
-5.33404,-0.174035,8.45681
-1.77992,-0.178035,-9.83871
7.95872,-0.182036,6.05191
-9.95639,-0.186037,0.914152
6.72353,-0.190037,-7.39987
0.0414239,-0.194039,9.99803
-6.78451,-0.19804,-7.34379
9.96291,-0.202041,0.836458
-7.91092,-0.206041,6.1135
1.70304,-0.210042,-9.85168
5.39941,-0.214043,8.41431
-9.66521,-0.218043,-2.55659
8.85342,-0.222044,-4.6441
-3.39058,-0.226045,9.40494
-3.85336,-0.230047,-9.2249
9.0708,-0.234047,4.20308
-9.52739,-0.238048,3.02856
4.97886,-0.242049,-8.66905
2.18517,-0.246049,9.75523
-8.20111,-0.25005,-5.71658
9.90856,-0.25405,-1.32513
-6.41062,-0.258051,7.67055
-0.454999,-0.262052,-9.98621
7.08144,-0.266054,7.05566
-9.98738,-0.270054,-0.423446
7.64994,-0.274055,-6.43454
-1.29374,-0.278056,9.91206
-5.74197,-0.282056,-8.18231
9.76104,-0.286057,2.15412
-8.65217,-0.290058,5.00558
2.99801,-0.294058,-9.53549
4.23099,-0.29806,9.05593
-9.23525,-0.302061,-3.82347
9.39218,-0.306062,-3.41954
-4.61504,-0.310062,8.86596
-2.58644,-0.314063,-9.65462
8.42898,-0.318063,5.37132
-9.84331,-0.322064,1.73363
6.08654,-0.326065,-7.92766
0.867627,-0.330065,9.95682
-7.36251,-0.334067,-6.75883
9.99428,-0.338068,0.00984063
-7.37561,-0.342069,6.74414
0.882324,-0.346069,-9.95499
6.0743,-0.35007,7.93602
-9.83967,-0.354071,-1.74802
8.43579,-0.358071,-5.3581
-2.60032,-0.362072,9.64921
-4.5967,-0.366073,-8.87335
9.38339,-0.370075,3.43729
-9.24051,-0.374075,3.80435
4.24325,-0.378076,-9.0472
2.98299,-0.382077,9.53707
-8.64194,-0.386077,-5.01675
9.76078,-0.390078,-2.13891
-5.7519,-0.394078,8.1707
-1.2737,-0.398079,-9.91056
7.63395,-0.40208,6.4468
-9.9836,-0.406082,0.403592
7.08843,-0.410082,-7.04174
-0.469546,-0.414083,9.98038
-6.39578,-0.418084,-7.67588
9.90095,-0.422084,1.33904
-8.20467,-0.426085,5.70103
2.20301,-0.430086,-9.74483
4.95855,-0.434086,8.67319
-9.51496,-0.438088,-3.04526
9.07266,-0.442089,-4.18227
-3.86419,-0.44609,9.21244
